id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,umpire1,umpire2,result_margin_zscore
1422119,2024,8,2024-03-22,League,Mustafizur Rahman,28,17,0,17,bat,0,wickets,6.0,174.0,20.0,N,HAS Khalid,VK Sharma,-0.5049472779772556
1422120,2024,25,2024-03-23,League,SM Curran,29,2,12,12,field,13,wickets,4.0,175.0,20.0,N,J Madanagopal,NA Patwardhan,-0.5970924774414826
1422121,2024,23,2024-03-23,League,AD Russell,15,8,18,18,field,8,runs,4.0,209.0,20.0,N,R Pandit,YC Barde,-0.5970924774414826
1422122,2024,18,2024-03-24,League,SV Samson,47,13,9,13,bat,14,runs,20.0,194.0,20.0,N,A Totre,HDPK Dharmasena,0.14006911827233437
1422123,2024,1,2024-03-24,League,B Sai Sudharsan,32,5,10,10,field,5,runs,6.0,169.0,20.0,N,VA Kulkarni,VK Sharma,-0.5049472779772556
1422124,2024,3,2024-03-25,League,V Kohli,24,12,17,17,field,18,wickets,4.0,177.0,20.0,N,AK Chaudhary,MV Saidharshan Kumar,-0.5970924774414826
1422125,2024,8,2024-03-26,League,S Dube,28,0,5,5,field,0,runs,63.0,207.0,20.0,N,AG Wharf,Tapan Sharma,2.1211909067532173
1422126,2024,16,2024-03-27,League,Abhishek Sharma,43,18,10,10,field,19,runs,31.0,278.0,20.0,N,KN Ananthapadmanabhan,UV Gandhe,0.6468677153255836
1422127,2024,18,2024-03-28,League,R Parag,47,13,2,2,field,14,runs,12.0,186.0,20.0,N,A Nand Kishore,Nitin Menon,-0.22851167958457416
1422128,2024,3,2024-03-29,League,SP Narine,24,17,8,8,field,8,wickets,7.0,183.0,20.0,N,AK Chaudhary,R Pandit,-0.458874678245142
1422129,2024,24,2024-03-30,League,MP Yadav,4,9,12,9,bat,9,runs,21.0,200.0,20.0,N,J Madanagopal,Navdeep Singh,0.18614171800444793
1422130,2024,1,2024-03-31,League,MM Sharma,32,18,5,18,bat,5,wickets,7.0,163.0,20.0,N,HAS Khalid,VK Sharma,-0.458874678245142
1422131,2024,36,2024-03-31,League,KK Ahmed,12,2,0,2,bat,2,runs,20.0,192.0,20.0,N,HDPK Dharmasena,Vinod Seshan,0.14006911827233437
1422132,2024,26,2024-04-01,League,TA Boult,56,10,13,13,field,14,wickets,6.0,126.0,20.0,N,MV Saidharshan Kumar,YC Barde,-0.5049472779772556
1422133,2024,3,2024-04-02,League,MP Yadav,24,9,17,17,field,9,runs,28.0,182.0,20.0,N,J Madanagopal,NA Patwardhan,0.5086499161292429
1422134,2024,36,2024-04-03,League,SP Narine,12,8,2,8,bat,8,runs,106.0,273.0,20.0,N,A Totre,UV Gandhe,4.102312695234101
1422135,2024,1,2024-04-04,League,Shashank Singh,32,5,12,12,field,13,wickets,3.0,200.0,20.0,N,Nitin Menon,VA Kulkarni,-0.6431650771735963
1422136,2024,16,2024-04-05,League,Abhishek Sharma,43,0,18,18,field,19,wickets,6.0,166.0,20.0,N,R Pandit,YC Barde,-0.5049472779772556
1422137,2024,18,2024-04-06,League,JC Buttler,47,17,13,13,field,14,wickets,6.0,184.0,20.0,N,AG Wharf,Tapan Sharma,-0.5049472779772556
1422138,2024,26,2024-04-07,League,R Shepherd,56,10,2,2,field,10,runs,29.0,235.0,20.0,N,HDPK Dharmasena,UV Gandhe,0.5547225158613565
1422139,2024,24,2024-04-07,League,Yash Thakur,4,9,5,9,bat,9,runs,33.0,164.0,20.0,N,A Nand Kishore,VK Sharma,0.7390129147898107
1426260,2024,8,2024-04-08,League,RA Jadeja,28,8,0,0,field,0,wickets,7.0,138.0,20.0,N,AK Chaudhary,MV Saidharshan Kumar,-0.458874678245142
1426261,2024,25,2024-04-09,League,Nithish Kumar Reddy,29,18,12,12,field,19,runs,2.0,183.0,20.0,N,Navdeep Singh,NA Patwardhan,-0.6892376769057098
1426262,2024,18,2024-04-10,League,Rashid Khan,47,13,5,5,field,5,wickets,3.0,197.0,20.0,N,HDPK Dharmasena,Vinod Seshan,-0.6431650771735963
1426263,2024,26,2024-04-11,League,JJ Bumrah,56,17,10,10,field,10,wickets,7.0,197.0,20.0,N,Nitin Menon,VA Kulkarni,-0.458874678245142
1426264,2024,24,2024-04-12,League,Kuldeep Yadav,4,9,2,9,bat,2,wickets,6.0,168.0,20.0,N,R Pandit,YC Barde,-0.5049472779772556
1426265,2024,25,2024-04-13,League,SO Hetmyer,29,12,13,13,field,14,wickets,3.0,148.0,20.0,N,AK Chaudhary,Tapan Sharma,-0.6431650771735963
1426266,2024,23,2024-04-14,League,PD Salt,15,9,8,8,field,8,wickets,8.0,162.0,20.0,N,A Totre,Vinod Seshan,-0.4128020785130284
1426267,2024,26,2024-04-14,League,M Pathirana,56,0,10,10,field,0,runs,20.0,207.0,20.0,N,Nitin Menon,HAS Khalid,0.14006911827233437
1426268,2024,3,2024-04-15,League,TM Head,24,18,17,17,field,19,runs,25.0,288.0,20.0,N,AK Chaudhary,R Pandit,0.3704321169329022
1426269,2024,23,2024-04-16,League,JC Buttler,15,8,13,13,field,14,wickets,2.0,224.0,20.0,N,MA Gough,UV Gandhe,-0.6892376769057098
1426270,2024,1,2024-04-17,League,RR Pant,32,5,2,2,field,2,wickets,6.0,90.0,20.0,N,NA Patwardhan,VK Sharma,-0.5049472779772556
1426271,2024,25,2024-04-18,League,JJ Bumrah,29,10,12,12,field,10,runs,9.0,193.0,20.0,N,A Nand Kishore,VA Kulkarni,-0.36672947878091483
1426272,2024,24,2024-04-19,League,KL Rahul,4,0,9,9,field,9,wickets,8.0,177.0,20.0,N,AK Chaudhary,R Pandit,-0.4128020785130284
1426273,2024,10,2024-04-20,League,TM Head,1,18,2,2,field,19,runs,67.0,267.0,20.0,N,J Madanagopal,Navdeep Singh,2.305481305681672
1426274,2024,23,2024-04-21,League,AD Russell,15,8,17,17,field,8,runs,1.0,223.0,20.0,N,A Totre,Vinod Seshan,-0.7353102766378233
1426275,2024,25,2024-04-21,League,R Sai Kishore,29,12,5,12,bat,5,wickets,3.0,143.0,20.0,N,A Nand Kishore,VA Kulkarni,-0.6431650771735963
1426276,2024,18,2024-04-22,League,Sandeep Sharma,47,10,13,10,bat,14,wickets,9.0,180.0,20.0,N,AK Chaudhary,MV Saidharshan Kumar,-0.36672947878091483
1426277,2024,8,2024-04-23,League,MP Stoinis,28,0,9,9,field,9,wickets,6.0,211.0,20.0,N,NA Patwardhan,Tapan Sharma,-0.5049472779772556
1426278,2024,10,2024-04-24,League,RR Pant,1,2,5,5,field,2,runs,4.0,225.0,20.0,N,KN Ananthapadmanabhan,UV Gandhe,-0.5970924774414826
1426279,2024,16,2024-04-25,League,RM Patidar,43,17,18,17,bat,18,runs,35.0,207.0,20.0,N,Nitin Menon,HAS Khalid,0.8311581142540378
1426280,2024,23,2024-04-26,League,JM Bairstow,15,8,12,12,field,13,wickets,8.0,262.0,20.0,N,AK Chaudhary,YC Barde,-0.4128020785130284
1426281,2024,10,2024-04-27,League,J Fraser-McGurk,1,2,10,10,field,2,runs,10.0,258.0,20.0,N,Navdeep Singh,NA Patwardhan,-0.3206568790488013
1426282,2024,24,2024-04-27,League,SV Samson,4,9,13,13,field,14,wickets,7.0,197.0,20.0,N,KN Ananthapadmanabhan,MA Gough,-0.458874678245142
1426283,2024,1,2024-04-28,League,WG Jacks,32,5,17,17,field,18,wickets,9.0,201.0,20.0,N,Nitin Menon,VK Sharma,-0.36672947878091483
1426284,2024,8,2024-04-28,League,RD Gaikwad,28,0,18,18,field,0,runs,78.0,213.0,20.0,N,R Pandit,MV Saidharshan Kumar,2.812279902734921
1426285,2024,23,2024-04-29,League,CV Varun,15,2,8,2,bat,8,wickets,7.0,154.0,20.0,N,Navdeep Singh,Tapan Sharma,-0.458874678245142
1426286,2024,24,2024-04-30,League,MP Stoinis,4,10,9,9,field,9,wickets,4.0,145.0,20.0,N,MA Gough,UV Gandhe,-0.5970924774414826
1426287,2024,8,2024-05-01,League,Harpreet Brar,28,0,12,12,field,13,wickets,7.0,163.0,20.0,N,HAS Khalid,VK Sharma,-0.458874678245142
1426288,2024,16,2024-05-02,League,B Kumar,43,18,13,18,bat,19,runs,1.0,202.0,20.0,N,AK Chaudhary,YC Barde,-0.7353102766378233
1426289,2024,26,2024-05-03,League,VR Iyer,56,8,10,10,field,8,runs,24.0,170.0,20.0,N,J Madanagopal,Tapan Sharma,0.32435951720078865
1426290,2024,3,2024-05-04,League,Mohammed Siraj,24,5,17,17,field,18,wickets,4.0,148.0,20.0,N,A Totre,Vinod Seshan,-0.5970924774414826
1426291,2024,11,2024-05-05,League,RA Jadeja,19,0,12,12,field,0,runs,28.0,168.0,20.0,N,A Nand Kishore,VA Kulkarni,0.5086499161292429
1426292,2024,24,2024-05-05,League,SP Narine,4,8,9,9,field,8,runs,98.0,236.0,20.0,N,MV Saidharshan Kumar,YC Barde,3.7337318973771922
1426293,2024,26,2024-05-06,League,SA Yadav,56,18,10,10,field,10,wickets,7.0,174.0,20.0,N,Navdeep Singh,Tapan Sharma,-0.458874678245142
1426294,2024,10,2024-05-07,League,Kuldeep Yadav,1,2,13,13,field,2,runs,20.0,222.0,20.0,N,KN Ananthapadmanabhan,UV Gandhe,0.14006911827233437
1426295,2024,16,2024-05-08,League,TM Head,43,9,18,9,bat,19,wickets,10.0,166.0,20.0,N,MV Saidharshan Kumar,YC Barde,-0.3206568790488013
1426296,2024,11,2024-05-09,League,V Kohli,19,17,12,12,field,18,runs,60.0,242.0,20.0,N,Nitin Menon,HAS Khalid,1.9829731075568768
1426297,2024,1,2024-05-10,League,Shubman Gill,32,5,0,0,field,5,runs,35.0,232.0,20.0,N,KN Ananthapadmanabhan,NA Patwardhan,0.8311581142540378
1426298,2024,23,2024-05-11,League,CV Varun,15,8,10,10,field,8,runs,18.0,158.0,16.0,N,UV Gandhe,Vinod Seshan,0.04792391880810724
1426299,2024,8,2024-05-12,League,Simarjeet Singh,28,13,0,13,bat,0,wickets,5.0,142.0,20.0,N,R Pandit,YC Barde,-0.5510198777093691
1426300,2024,3,2024-05-12,League,C Green,24,17,2,2,field,18,runs,47.0,188.0,20.0,N,A Nand Kishore,VA Kulkarni,1.3840293110394006
1426302,2024,10,2024-05-14,League,I Sharma,1,2,9,9,field,2,runs,19.0,209.0,20.0,N,A Totre,Vinod Seshan,0.0939965185402208
1426303,2024,15,2024-05-15,League,SM Curran,3,13,12,13,bat,13,wickets,5.0,145.0,20.0,N,R Pandit,MV Saidharshan Kumar,-0.5510198777093691
1426305,2024,26,2024-05-17,League,N Pooran,56,9,10,10,field,9,runs,18.0,215.0,20.0,N,Navdeep Singh,R Pandit,0.04792391880810724
1426306,2024,3,2024-05-18,League,F du Plessis,24,17,0,0,field,18,runs,27.0,219.0,20.0,N,A Totre,KN Ananthapadmanabhan,0.46257731639712935
1426307,2024,16,2024-05-19,League,Abhishek Sharma,43,12,18,12,bat,19,wickets,4.0,215.0,20.0,N,Nitin Menon,VK Sharma,-0.5970924774414826
1426309,2024,1,2024-05-21,Qualifier 1,MA Starc,32,18,8,18,bat,8,wickets,8.0,160.0,20.0,N,AK Chaudhary,R Pandit,-0.4128020785130284
1426310,2024,1,2024-05-22,Eliminator,R Ashwin,32,17,13,13,field,14,wickets,4.0,173.0,20.0,N,KN Ananthapadmanabhan,MV Saidharshan Kumar,-0.5970924774414826
1426311,2024,8,2024-05-24,Qualifier 2,Shahbaz Ahmed,28,18,13,13,field,19,runs,36.0,176.0,20.0,N,Nitin Menon,VK Sharma,0.8772307139861514
1426312,2024,8,2024-05-26,Final,MA Starc,28,18,8,18,bat,8,wickets,8.0,114.0,20.0,N,J Madanagopal,Nitin Menon,-0.4128020785130284
